COUNTRY,COUNTRY_CODE,GHE_CAUSE_TITLE,DEATHS_100K,MAX_DEATHS_100K_BY_CAUSE
Japan,JPN,Ovary cancer,3.987227776,7.735641458
Japan,JPN,Pancreas cancer,29.18270486,29.18270486
Japan,JPN,Pancreatitis,1.150214152,7.795042967
Japan,JPN,Paralytic ileus and intestinal obstruction,5.873541227,6.023236866
Japan,JPN,Parkinson disease,11.04132914,15.07710863
Japan,JPN,Peptic ulcer disease,2.292195036,8.158372951
Japan,JPN,Poisonings,0.202765018,3.821531654
Japan,JPN,Prostate cancer,10.65212308,26.12583342
Japan,JPN,Protein-energy malnutrition,1.503177276,7.3804624
Japan,JPN,Rabies,0.004581034,0.989662475
Japan,JPN,Rheumatic heart disease,2.010148075,9.216484452
Japan,JPN,Rheumatoid arthritis,2.061822582,2.061822582
Japan,JPN,Road injury,3.594566065,35.94117134
Japan,JPN,Schistosomiasis,0,0.271802269
Japan,JPN,Schizophrenia,0.825091953,1.110632972
Japan,JPN,Self-harm,15.34990847,28.57379107
Japan,JPN,Sickle cell disorders and trait,0,0.714383063
Japan,JPN,Skin diseases,2.202884587,4.852255063
Japan,JPN,Stomach cancer,39.74965,39.74965
Japan,JPN,Stroke,96.02827204,224.311244
Japan,JPN,Sudden infant death syndrome,0.076449468,0.415949106
Japan,JPN,Syphilis,0.008728697,0.796563711
Japan,JPN,Testicular cancer,0.055227318,0.474723326
Japan,JPN,Tetanus,0.006968897,1.011867044
Japan,JPN,Thalassaemias,0.008630696,0.213552
Japan,JPN,Thyroid cancer,1.63020353,1.63020353
Japan,JPN,"Trachea, bronchus, lung cancers",62.81360352,68.04376343
Japan,JPN,Trachoma,0,0
Japan,JPN,Trichomoniasis,0,0
Japan,JPN,Trichuriasis,0,0
Japan,JPN,Tuberculosis,2.726475706,33.28549408
Japan,JPN,Uncorrected refractive errors,0,0.000955946
Japan,JPN,Upper respiratory infections,0.116670972,0.190335789
Japan,JPN,Urolithiasis,0,0.969583821
Japan,JPN,Vitamin A deficiency,0,0.000285464
Japan,JPN,Whooping cough,0.000705749,0.810659157
Japan,JPN,Yellow fever,0,0.001927205
Mexico,MEX,Acute hepatitis A,0.359042737,1.639222864
Mexico,MEX,Acute hepatitis B,0.165369443,1.122784026
Mexico,MEX,Acute hepatitis C,0.488653461,4.040365529
Mexico,MEX,Acute hepatitis E,0.006836893,0.062235455
Mexico,MEX,African trypanosomiasis,0,0
Mexico,MEX,Alcohol use disorders,2.307574272,19.18308954
Mexico,MEX,Alzheimer disease and other dementias,2.693252435,145.3140144
Mexico,MEX,Anxiety disorders,0.000346581,0.09880832
Mexico,MEX,Appendicitis,0.606908172,0.816449634
Mexico,MEX,Ascariasis,0,0.002125788
Mexico,MEX,Asthma,1.054571901,14.35347034
Mexico,MEX,Autism and Asperger syndrome,0,0
Mexico,MEX,Back and neck pain,0.082661225,1.03728869
Mexico,MEX,Benign prostatic hyperplasia,0.698088208,0.698088208
Mexico,MEX,Bipolar disorder,0.002572334,0.311177034
Mexico,MEX,Bladder cancer,0.989545629,12.40936062
Mexico,MEX,Brain and nervous system cancers,2.04087364,9.417595403
Mexico,MEX,Breast cancer,5.778156148,23.84548952
Mexico,MEX,"Cardiomyopathy, myocarditis, endocarditis",1.461387281,37.05862761
Mexico,MEX,Cataracts,0.001416724,0.00732221
Mexico,MEX,Cervix uteri cancer,3.753713162,7.338243664
Mexico,MEX,Chagas disease,0.011508568,2.383743573
Mexico,MEX,Childhood behavioural disorders,0,0
Mexico,MEX,Chlamydia,0,0.023923492
Mexico,MEX,Chronic obstructive pulmonary disease,22.83704386,67.18036343
Mexico,MEX,Cirrhosis of the liver,23.38206856,33.09986028
Mexico,MEX,Collective violence and legal intervention,0.077349692,1.019280727
Mexico,MEX,Colon and rectum cancers,5.373211686,45.19724642
Mexico,MEX,Congenital anomalies,8.206838102,8.206838102
Mexico,MEX,Corpus uteri cancer,0.704390415,5.700744744
Mexico,MEX,Cysticercosis,0.133696429,0.439060589
Mexico,MEX,Dengue,0.012647486,2.940242034
Mexico,MEX,Depressive disorders,0,0
Mexico,MEX,Diabetes mellitus,67.49968832,67.49968832
Mexico,MEX,Diarrhoeal diseases,2.724927071,49.06531406
Mexico,MEX,Diphtheria,0,0.002799253
Mexico,MEX,Drowning,1.411282774,6.632769925
Mexico,MEX,Drug use disorders,1.151889215,22.62752694
Mexico,MEX,Eating disorders,0,0.006330855
Mexico,MEX,Echinococcosis,0,0.208439794
Mexico,MEX,Encephalitis,0.109282572,3.512892043
Mexico,MEX,Epilepsy,1.499373813,3.696748731
Mexico,MEX,Exposure to mechanical forces,1.059001613,4.659577821
Mexico,MEX,Falls,2.062135332,24.16802
Mexico,MEX,"Fire, heat and hot substances",0.471602327,4.377734097
Mexico,MEX,Food-bourne trematodes,0,0
Mexico,MEX,Gallbladder and biliary diseases,2.635650625,6.079708372
Mexico,MEX,Gallbladder and biliary tract cancer,1.608964624,16.49800858
Mexico,MEX,Gastritis and duodenitis,0.703071798,1.203492828
Mexico,MEX,Genital herpes,0,0
Mexico,MEX,Glaucoma,0.002220838,0.026544346
Mexico,MEX,Gonorrhoea,0,0.076992478
Mexico,MEX,Gout,0.051661053,0.124610649
Mexico,MEX,Gynecological diseases,0,0.266128694
Mexico,MEX,HIV/AIDS,3.236616776,19.99594145
Mexico,MEX,Hookworm disease,0,0
Mexico,MEX,Hypertensive heart disease,13.95588995,49.420361
Mexico,MEX,Idiopathic intellectual disability,0.001346049,0.576033465
Mexico,MEX,Infertility,0,0
Mexico,MEX,Inflammatory bowel disease,0.235657131,1.25256749
Mexico,MEX,Interpersonal violence,25.44926556,32.58909698
Mexico,MEX,Iodine deficiency,0.000346581,0.014237872
Mexico,MEX,Iron-deficiency anaemia,1.709432849,2.757924944
Mexico,MEX,Ischaemic heart disease,91.10873009,385.755838
Mexico,MEX,Kidney cancer,2.175181363,8.667956684
Mexico,MEX,Kidney diseases,34.98022505,38.51489827
Mexico,MEX,Larynx cancer,0.666718345,4.834506081
Mexico,MEX,Leishmaniasis,0,0.20555905
Mexico,MEX,Leprosy,0,0.072004938
Mexico,MEX,Leukaemia,3.79836173,11.45276744
Mexico,MEX,Liver cancer,5.341549981,34.30330752
Mexico,MEX,Lower respiratory infections,19.45017811,85.05912474
Mexico,MEX,Lymphatic filariasis,0,0.000285464
Mexico,MEX,"Lymphomas, multiple myeloma",3.889081953,15.97230104
Mexico,MEX,Macular degeneration,0,0
Mexico,MEX,Malaria,0,0.569457836
Mexico,MEX,Maternal conditions,0.587895726,2.293616954
Mexico,MEX,Measles,0,0.870560149
Mexico,MEX,Melanoma and other skin cancers,1.489485131,9.201249072
Mexico,MEX,Meningitis,0.280972567,2.439126385
Mexico,MEX,Mesothelioma,0.244285754,4.128487544
Mexico,MEX,Migraine,0.000805173,0.013388843
Mexico,MEX,Mouth and oropharynx cancers,1.057349601,9.817201835
Mexico,MEX,Multiple sclerosis,0.22914507,2.74928565
Mexico,MEX,Natural disasters,0,0.234049368
Mexico,MEX,Neonatal conditions,10.70198967,31.77244941
Mexico,MEX,Non-migraine headache,0,0
Mexico,MEX,Oesophagus cancer,0.978897649,16.83952307
Mexico,MEX,Onchocerciasis,0,0
Mexico,MEX,Oral conditions,0.091239185,0.176288737
Mexico,MEX,Osteoarthritis,0.233684355,1.97226337
Mexico,MEX,Other hearing loss,0,0.01766805
Mexico,MEX,Other vision loss,0,0
Mexico,MEX,Otitis media,0.013081878,0.0647961
Mexico,MEX,Ovary cancer,2.076203715,7.735641458
Mexico,MEX,Pancreas cancer,3.535455026,29.18270486
Mexico,MEX,Pancreatitis,1.739504808,7.795042967
Mexico,MEX,Paralytic ileus and intestinal obstruction,2.140371526,6.023236866
Mexico,MEX,Parkinson disease,1.224093901,15.07710863
Mexico,MEX,Peptic ulcer disease,2.134004929,8.158372951
Mexico,MEX,Poisonings,0.413437611,3.821531654
Mexico,MEX,Prostate cancer,5.869437241,26.12583342
Mexico,MEX,Protein-energy malnutrition,5.920654814,7.3804624
Mexico,MEX,Rabies,0,0.989662475
Mexico,MEX,Rheumatic heart disease,0.665569192,9.216484452
Mexico,MEX,Rheumatoid arthritis,1.10471513,2.061822582
Mexico,MEX,Road injury,12.78895489,35.94117134
Mexico,MEX,Schistosomiasis,0,0.271802269
Mexico,MEX,Schizophrenia,0.097076965,1.110632972
Mexico,MEX,Self-harm,5.3179899,28.57379107
Mexico,MEX,Sickle cell disorders and trait,0.029703763,0.714383063
Mexico,MEX,Skin diseases,2.368970423,4.852255063
Mexico,MEX,Stomach cancer,5.431253433,39.74965
Mexico,MEX,Stroke,31.18132866,224.311244
Mexico,MEX,Sudden infant death syndrome,0.242826857,0.415949106
Mexico,MEX,Syphilis,0.002044927,0.796563711
Mexico,MEX,Testicular cancer,0.474723326,0.474723326
Mexico,MEX,Tetanus,0.002484797,1.011867044
Mexico,MEX,Thalassaemias,0.009523438,0.213552
Mexico,MEX,Thyroid cancer,0.709176153,1.63020353
Mexico,MEX,"Trachea, bronchus, lung cancers",5.760780714,68.04376343
Mexico,MEX,Trachoma,0,0
Mexico,MEX,Trichomoniasis,0,0
Mexico,MEX,Trichuriasis,0,0
Mexico,MEX,Tuberculosis,1.530639156,33.28549408
Mexico,MEX,Uncorrected refractive errors,0,0.000955946
Mexico,MEX,Upper respiratory infections,0.087500878,0.190335789
Mexico,MEX,Urolithiasis,0,0.969583821
Mexico,MEX,Vitamin A deficiency,0,0.000285464
Mexico,MEX,Whooping cough,0.01445576,0.810659157
Mexico,MEX,Yellow fever,0,0.001927205
Netherlands,NLD,Acute hepatitis A,0.023744972,1.639222864
Netherlands,NLD,Acute hepatitis B,0.079496486,1.122784026
Netherlands,NLD,Acute hepatitis C,0.120690358,4.040365529
Netherlands,NLD,Acute hepatitis E,0.010485431,0.062235455
Netherlands,NLD,African trypanosomiasis,0,0
Netherlands,NLD,Alcohol use disorders,3.585428326,19.18308954
Netherlands,NLD,Alzheimer disease and other dementias,106.146059,145.3140144
Netherlands,NLD,Anxiety disorders,0.09880832,0.09880832
Netherlands,NLD,Appendicitis,0.152336501,0.816449634
Netherlands,NLD,Ascariasis,0,0.002125788
Netherlands,NLD,Asthma,0.963970482,14.35347034
Netherlands,NLD,Autism and Asperger syndrome,0,0
Netherlands,NLD,Back and neck pain,0.751382276,1.03728869
Netherlands,NLD,Benign prostatic hyperplasia,0.245950918,0.698088208
Netherlands,NLD,Bipolar disorder,0.199533688,0.311177034
Netherlands,NLD,Bladder cancer,8.611175664,12.40936062
Netherlands,NLD,Brain and nervous system cancers,6.614322182,9.417595403
Netherlands,NLD,Breast cancer,20.6779058,23.84548952
Netherlands,NLD,"Cardiomyopathy, myocarditis, endocarditis",7.021895777,37.05862761
Netherlands,NLD,Cataracts,0,0.00732221
Netherlands,NLD,Cervix uteri cancer,1.555654083,7.338243664
Netherlands,NLD,Chagas disease,0,2.383743573
Netherlands,NLD,Childhood behavioural disorders,0,0
Netherlands,NLD,Chlamydia,0,0.023923492
Netherlands,NLD,Chronic obstructive pulmonary disease,55.95094297,67.18036343
Netherlands,NLD,Cirrhosis of the liver,5.470573423,33.09986028
Netherlands,NLD,Collective violence and legal intervention,0,1.019280727
Netherlands,NLD,Colon and rectum cancers,34.09453944,45.19724642
Netherlands,NLD,Congenital anomalies,3.188558081,8.206838102
Netherlands,NLD,Corpus uteri cancer,3.309593053,5.700744744
Netherlands,NLD,Cysticercosis,0,0.439060589
Netherlands,NLD,Dengue,0,2.940242034
Netherlands,NLD,Depressive disorders,0,0
Netherlands,NLD,Diabetes mellitus,13.95749138,67.49968832
Netherlands,NLD,Diarrhoeal diseases,3.409615922,49.06531406
Netherlands,NLD,Diphtheria,0,0.002799253
Netherlands,NLD,Drowning,0.57213809,6.632769925
Netherlands,NLD,Drug use disorders,1.350121392,22.62752694
Netherlands,NLD,Eating disorders,0,0.006330855
Netherlands,NLD,Echinococcosis,0,0.208439794
Netherlands,NLD,Encephalitis,0.006718627,3.512892043
Netherlands,NLD,Epilepsy,1.69143233,3.696748731
Netherlands,NLD,Exposure to mechanical forces,0.394189853,4.659577821
Netherlands,NLD,Falls,24.16802,24.16802
Netherlands,NLD,"Fire, heat and hot substances",0.297263703,4.377734097
Netherlands,NLD,Food-bourne trematodes,0,0
Netherlands,NLD,Gallbladder and biliary diseases,2.380338101,6.079708372
Netherlands,NLD,Gallbladder and biliary tract cancer,2.860451434,16.49800858
Netherlands,NLD,Gastritis and duodenitis,0.092722179,1.203492828
Netherlands,NLD,Genital herpes,0,0
Netherlands,NLD,Glaucoma,0.007518347,0.026544346
Netherlands,NLD,Gonorrhoea,0,0.076992478
Netherlands,NLD,Gout,0.119579861,0.124610649
Netherlands,NLD,Gynecological diseases,0,0.266128694
Netherlands,NLD,HIV/AIDS,0.194416406,19.99594145
Netherlands,NLD,Hookworm disease,0,0
Netherlands,NLD,Hypertensive heart disease,4.787812938,49.420361
Netherlands,NLD,Idiopathic intellectual disability,0.576033465,0.576033465
Netherlands,NLD,Infertility,0,0
Netherlands,NLD,Inflammatory bowel disease,0.458201593,1.25256749
Netherlands,NLD,Interpersonal violence,0.625687959,32.58909698
Netherlands,NLD,Iodine deficiency,0,0.014237872
Netherlands,NLD,Iron-deficiency anaemia,1.458128084,2.757924944
Netherlands,NLD,Ischaemic heart disease,102.945511,385.755838
Netherlands,NLD,Kidney cancer,6.155608871,8.667956684
Netherlands,NLD,Kidney diseases,14.79870608,38.51489827
Netherlands,NLD,Larynx cancer,1.48936207,4.834506081
Netherlands,NLD,Leishmaniasis,0.003447428,0.20555905
Netherlands,NLD,Leprosy,0,0.072004938
Netherlands,NLD,Leukaemia,9.230270116,11.45276744
Netherlands,NLD,Liver cancer,6.7941271,34.30330752
Netherlands,NLD,Lower respiratory infections,28.93375059,85.05912474
Netherlands,NLD,Lymphatic filariasis,0,0.000285464
Netherlands,NLD,"Lymphomas, multiple myeloma",14.68281839,15.97230104
Netherlands,NLD,Macular degeneration,0,0
Netherlands,NLD,Malaria,0,0.569457836
Netherlands,NLD,Maternal conditions,0.051806827,2.293616954
Netherlands,NLD,Measles,0,0.870560149
Netherlands,NLD,Melanoma and other skin cancers,5.992729549,9.201249072
Netherlands,NLD,Meningitis,0.45169592,2.439126385
Netherlands,NLD,Mesothelioma,3.442196439,4.128487544
Netherlands,NLD,Migraine,0.013388843,0.013388843
Netherlands,NLD,Mouth and oropharynx cancers,4.498202148,9.817201835
Netherlands,NLD,Multiple sclerosis,1.729466431,2.74928565
Netherlands,NLD,Natural disasters,0,0.234049368
Netherlands,NLD,Neonatal conditions,2.075234108,31.77244941
Netherlands,NLD,Non-migraine headache,0,0
Netherlands,NLD,Oesophagus cancer,12.54629152,16.83952307
Netherlands,NLD,Onchocerciasis,0,0
Netherlands,NLD,Oral conditions,0.126960401,0.176288737
Netherlands,NLD,Osteoarthritis,1.292478167,1.97226337
Netherlands,NLD,Other hearing loss,0.003224583,0.01766805
Netherlands,NLD,Other vision loss,0,0
Netherlands,NLD,Otitis media,0.0647961,0.0647961
Netherlands,NLD,Ovary cancer,6.239388118,7.735641458
Netherlands,NLD,Pancreas cancer,17.52109691,29.18270486
Netherlands,NLD,Pancreatitis,1.48407218,7.795042967
Netherlands,NLD,Paralytic ileus and intestinal obstruction,3.575260165,6.023236866
Netherlands,NLD,Parkinson disease,12.40069075,15.07710863
Netherlands,NLD,Peptic ulcer disease,0.764758129,8.158372951
Netherlands,NLD,Poisonings,0.111302527,3.821531654
Netherlands,NLD,Prostate cancer,19.0964383,26.12583342
Netherlands,NLD,Protein-energy malnutrition,0.074044809,7.3804624
Netherlands,NLD,Rabies,0,0.989662475
Netherlands,NLD,Rheumatic heart disease,1.390875517,9.216484452
Netherlands,NLD,Rheumatoid arthritis,1.254748053,2.061822582
Netherlands,NLD,Road injury,3.972400889,35.94117134
Netherlands,NLD,Schistosomiasis,0,0.271802269
Netherlands,NLD,Schizophrenia,0.566446407,1.110632972
Netherlands,NLD,Self-harm,11.84085223,28.57379107
Netherlands,NLD,Sickle cell disorders and trait,0,0.714383063
Netherlands,NLD,Skin diseases,1.728644854,4.852255063
Netherlands,NLD,Stomach cancer,7.965509723,39.74965
Netherlands,NLD,Stroke,56.78014102,224.311244
Netherlands,NLD,Sudden infant death syndrome,0.059344634,0.415949106
Netherlands,NLD,Syphilis,0.006541849,0.796563711
Netherlands,NLD,Testicular cancer,0.14211205,0.474723326
Netherlands,NLD,Tetanus,0,1.011867044
Netherlands,NLD,Thalassaemias,0.002459735,0.213552
Netherlands,NLD,Thyroid cancer,0.736348969,1.63020353
Netherlands,NLD,"Trachea, bronchus, lung cancers",64.21676035,68.04376343
Netherlands,NLD,Trachoma,0,0
Netherlands,NLD,Trichomoniasis,0,0
Netherlands,NLD,Trichuriasis,0,0
Netherlands,NLD,Tuberculosis,0.170259154,33.28549408
Netherlands,NLD,Uncorrected refractive errors,0,0.000955946
Netherlands,NLD,Upper respiratory infections,0.165825549,0.190335789
Netherlands,NLD,Urolithiasis,0,0.969583821
Netherlands,NLD,Vitamin A deficiency,0,0.000285464
Netherlands,NLD,Whooping cough,0.005148205,0.810659157
Netherlands,NLD,Yellow fever,0,0.001927205
Poland,POL,Acute hepatitis A,0.002222374,1.639222864
Poland,POL,Acute hepatitis B,0.139558529,1.122784026
Poland,POL,Acute hepatitis C,0.49234145,4.040365529
Poland,POL,Acute hepatitis E,0,0.062235455
Poland,POL,African trypanosomiasis,0,0
Poland,POL,Alcohol use disorders,13.82353273,19.18308954
Poland,POL,Alzheimer disease and other dementias,9.772569709,145.3140144
Poland,POL,Anxiety disorders,0,0.09880832
Poland,POL,Appendicitis,0.178295672,0.816449634
Poland,POL,Ascariasis,0,0.002125788
Poland,POL,Asthma,1.41960379,14.35347034
Poland,POL,Autism and Asperger syndrome,0,0
Poland,POL,Back and neck pain,0.036364414,1.03728869
Poland,POL,Benign prostatic hyperplasia,0.076317261,0.698088208
Poland,POL,Bipolar disorder,0.002448545,0.311177034
Poland,POL,Bladder cancer,12.40936062,12.40936062
Poland,POL,Brain and nervous system cancers,9.417595403,9.417595403
Poland,POL,Breast cancer,21.02187293,23.84548952
Poland,POL,"Cardiomyopathy, myocarditis, endocarditis",9.219707105,37.05862761
Poland,POL,Cataracts,0,0.00732221
Poland,POL,Cervix uteri cancer,5.035664695,7.338243664
Poland,POL,Chagas disease,0,2.383743573
Poland,POL,Childhood behavioural disorders,0,0
Poland,POL,Chlamydia,0,0.023923492
Poland,POL,Chronic obstructive pulmonary disease,36.08994755,67.18036343
Poland,POL,Cirrhosis of the liver,20.87434216,33.09986028
Poland,POL,Collective violence and legal intervention,0,1.019280727
Poland,POL,Colon and rectum cancers,38.56583225,45.19724642
Poland,POL,Congenital anomalies,2.42298832,8.206838102
Poland,POL,Corpus uteri cancer,5.700744744,5.700744744
Poland,POL,Cysticercosis,0,0.439060589
Poland,POL,Dengue,0,2.940242034
Poland,POL,Depressive disorders,0,0
Poland,POL,Diabetes mellitus,23.61659335,67.49968832
Poland,POL,Diarrhoeal diseases,2.214162652,49.06531406
Poland,POL,Diphtheria,0,0.002799253
Poland,POL,Drowning,1.680865348,6.632769925
Poland,POL,Drug use disorders,0.848553498,22.62752694
Poland,POL,Eating disorders,0,0.006330855
Poland,POL,Echinococcosis,0.018724342,0.208439794
Poland,POL,Encephalitis,0.017002972,3.512892043
Poland,POL,Epilepsy,3.020864505,3.696748731
Poland,POL,Exposure to mechanical forces,0.826271326,4.659577821
Poland,POL,Falls,12.43134198,24.16802
Poland,POL,"Fire, heat and hot substances",1.253296437,4.377734097
Poland,POL,Food-bourne trematodes,0,0
Poland,POL,Gallbladder and biliary diseases,2.334712797,6.079708372
Poland,POL,Gallbladder and biliary tract cancer,5.64673011,16.49800858
Poland,POL,Gastritis and duodenitis,0.387558373,1.203492828
Poland,POL,Genital herpes,0,0
Poland,POL,Glaucoma,0,0.026544346
Poland,POL,Gonorrhoea,0,0.076992478
Poland,POL,Gout,0.014448971,0.124610649
Poland,POL,Gynecological diseases,0,0.266128694
Poland,POL,HIV/AIDS,0.296974678,19.99594145
Poland,POL,Hookworm disease,0,0
Poland,POL,Hypertensive heart disease,13.03068052,49.420361
Poland,POL,Idiopathic intellectual disability,0.031239634,0.576033465
Poland,POL,Infertility,0,0
Poland,POL,Inflammatory bowel disease,0.76174871,1.25256749
Poland,POL,Interpersonal violence,0.777015103,32.58909698
Poland,POL,Iodine deficiency,0,0.014237872
Poland,POL,Iron-deficiency anaemia,0.03055029,2.757924944
Poland,POL,Ischaemic heart disease,310.6537691,385.755838
Poland,POL,Kidney cancer,8.667956684,8.667956684
Poland,POL,Kidney diseases,10.72833999,38.51489827
Poland,POL,Larynx cancer,4.834506081,4.834506081
Poland,POL,Leishmaniasis,0,0.20555905
Poland,POL,Leprosy,0,0.072004938
Poland,POL,Leukaemia,9.125481808,11.45276744
Poland,POL,Liver cancer,6.044955408,34.30330752
Poland,POL,Lower respiratory infections,52.7836471,85.05912474
Poland,POL,Lymphatic filariasis,0,0.000285464
Poland,POL,"Lymphomas, multiple myeloma",10.92329931,15.97230104
Poland,POL,Macular degeneration,0,0
Poland,POL,Malaria,0,0.569457836
Poland,POL,Maternal conditions,0.024439936,2.293616954
Poland,POL,Measles,0,0.870560149
Poland,POL,Melanoma and other skin cancers,5.683613401,9.201249072
Poland,POL,Meningitis,0.453493115,2.439126385
Poland,POL,Mesothelioma,0.94289994,4.128487544
Poland,POL,Migraine,0,0.013388843
Poland,POL,Mouth and oropharynx cancers,8.91572439,9.817201835
Poland,POL,Multiple sclerosis,1.314250332,2.74928565
Poland,POL,Natural disasters,0,0.234049368
Poland,POL,Neonatal conditions,1.850021974,31.77244941
Poland,POL,Non-migraine headache,0,0
Poland,POL,Oesophagus cancer,4.753925582,16.83952307
Poland,POL,Onchocerciasis,0,0
Poland,POL,Oral conditions,0.013429737,0.176288737
Poland,POL,Osteoarthritis,0.045933407,1.97226337
Poland,POL,Other hearing loss,0,0.01766805
Poland,POL,Other vision loss,0,0
Poland,POL,Otitis media,0.001257704,0.0647961
Poland,POL,Ovary cancer,7.735641458,7.735641458
Poland,POL,Pancreas cancer,14.32104868,29.18270486
Poland,POL,Pancreatitis,4.888147503,7.795042967
Poland,POL,Paralytic ileus and intestinal obstruction,1.402556474,6.023236866
Poland,POL,Parkinson disease,3.956530296,15.07710863
Poland,POL,Peptic ulcer disease,8.158372951,8.158372951
Poland,POL,Poisonings,0.543133532,3.821531654
Poland,POL,Prostate cancer,17.12605438,26.12583342
Poland,POL,Protein-energy malnutrition,0.770687019,7.3804624
Poland,POL,Rabies,0,0.989662475
Poland,POL,Rheumatic heart disease,1.598997273,9.216484452
Poland,POL,Rheumatoid arthritis,0.968074585,2.061822582
Poland,POL,Road injury,9.383492729,35.94117134
Poland,POL,Schistosomiasis,0,0.271802269
Poland,POL,Schizophrenia,0.07567906,1.110632972
Poland,POL,Self-harm,11.29693331,28.57379107
Poland,POL,Sickle cell disorders and trait,0,0.714383063
Poland,POL,Skin diseases,1.237233761,4.852255063
Poland,POL,Stomach cancer,15.59956775,39.74965
Poland,POL,Stroke,86.28852429,224.311244
Poland,POL,Sudden infant death syndrome,0.060956808,0.415949106
Poland,POL,Syphilis,0,0.796563711
Poland,POL,Testicular cancer,0.423867952,0.474723326
Poland,POL,Tetanus,0.005668138,1.011867044
Poland,POL,Thalassaemias,0,0.213552
Poland,POL,Thyroid cancer,1.026950224,1.63020353
Poland,POL,"Trachea, bronchus, lung cancers",68.04376343,68.04376343
Poland,POL,Trachoma,0,0
Poland,POL,Trichomoniasis,0,0
Poland,POL,Trichuriasis,0,0
Poland,POL,Tuberculosis,1.576405991,33.28549408
Poland,POL,Uncorrected refractive errors,0,0.000955946
Poland,POL,Upper respiratory infections,0.041838286,0.190335789
Poland,POL,Urolithiasis,0,0.969583821
Poland,POL,Vitamin A deficiency,0,0.000285464
Poland,POL,Whooping cough,0,0.810659157
Poland,POL,Yellow fever,0,0.001927205
South Korea,KOR,Acute hepatitis A,0.098862363,1.639222864
South Korea,KOR,Acute hepatitis B,1.02805108,1.122784026
South Korea,KOR,Acute hepatitis C,0.322507234,4.040365529
South Korea,KOR,Acute hepatitis E,0.000380511,0.062235455
South Korea,KOR,African trypanosomiasis,0,0
South Korea,KOR,Alcohol use disorders,2.108434061,19.18308954
South Korea,KOR,Alzheimer disease and other dementias,23.71381535,145.3140144
South Korea,KOR,Anxiety disorders,0.004305896,0.09880832
South Korea,KOR,Appendicitis,0.111677192,0.816449634
South Korea,KOR,Ascariasis,0,0.002125788
South Korea,KOR,Asthma,2.245953973,14.35347034
South Korea,KOR,Autism and Asperger syndrome,0,0
South Korea,KOR,Back and neck pain,0.311847889,1.03728869
South Korea,KOR,Benign prostatic hyperplasia,0.099655653,0.698088208
South Korea,KOR,Bipolar disorder,0.012827006,0.311177034
South Korea,KOR,Bladder cancer,3.454212564,12.40936062
South Korea,KOR,Brain and nervous system cancers,3.083428713,9.417595403
South Korea,KOR,Breast cancer,5.634239606,23.84548952
South Korea,KOR,"Cardiomyopathy, myocarditis, endocarditis",2.589813844,37.05862761
South Korea,KOR,Cataracts,0,0.00732221
South Korea,KOR,Cervix uteri cancer,2.083541563,7.338243664
South Korea,KOR,Chagas disease,0,2.383743573
South Korea,KOR,Childhood behavioural disorders,0,0
South Korea,KOR,Chlamydia,0,0.023923492
South Korea,KOR,Chronic obstructive pulmonary disease,16.64156578,67.18036343
South Korea,KOR,Cirrhosis of the liver,12.38910694,33.09986028
South Korea,KOR,Collective violence and legal intervention,0,1.019280727
South Korea,KOR,Colon and rectum cancers,19.87257049,45.19724642
South Korea,KOR,Congenital anomalies,1.015383663,8.206838102
South Korea,KOR,Corpus uteri cancer,0.817376088,5.700744744
South Korea,KOR,Cysticercosis,0.060346452,0.439060589
South Korea,KOR,Dengue,0,2.940242034
South Korea,KOR,Depressive disorders,0,0
South Korea,KOR,Diabetes mellitus,13.29764692,67.49968832
South Korea,KOR,Diarrhoeal diseases,1.813400234,49.06531406
South Korea,KOR,Diphtheria,0,0.002799253
South Korea,KOR,Drowning,0.989120461,6.632769925
South Korea,KOR,Drug use disorders,0.299722333,22.62752694
South Korea,KOR,Eating disorders,0,0.006330855
South Korea,KOR,Echinococcosis,0.093021713,0.208439794
South Korea,KOR,Encephalitis,0.03898153,3.512892043
South Korea,KOR,Epilepsy,1.0235873,3.696748731
South Korea,KOR,Exposure to mechanical forces,0.92380578,4.659577821
South Korea,KOR,Falls,5.729113988,24.16802
South Korea,KOR,"Fire, heat and hot substances",0.515228736,4.377734097
South Korea,KOR,Food-bourne trematodes,0,0
South Korea,KOR,Gallbladder and biliary diseases,2.545386618,6.079708372
South Korea,KOR,Gallbladder and biliary tract cancer,11.04467231,16.49800858
South Korea,KOR,Gastritis and duodenitis,0.05734148,1.203492828
South Korea,KOR,Genital herpes,0,0
South Korea,KOR,Glaucoma,0,0.026544346
South Korea,KOR,Gonorrhoea,0,0.076992478
South Korea,KOR,Gout,0.020420575,0.124610649
South Korea,KOR,Gynecological diseases,0,0.266128694
South Korea,KOR,HIV/AIDS,0.167170129,19.99594145
South Korea,KOR,Hookworm disease,0,0
South Korea,KOR,Hypertensive heart disease,7.238835821,49.420361
South Korea,KOR,Idiopathic intellectual disability,0.028959692,0.576033465
South Korea,KOR,Infertility,0,0
South Korea,KOR,Inflammatory bowel disease,0.135915552,1.25256749
South Korea,KOR,Interpersonal violence,0.75895458,32.58909698
South Korea,KOR,Iodine deficiency,0,0.014237872
South Korea,KOR,Iron-deficiency anaemia,0.647733023,2.757924944
South Korea,KOR,Ischaemic heart disease,54.74322286,385.755838
South Korea,KOR,Kidney cancer,3.377447708,8.667956684
